Year,Month,Day,Period,1
2030,2,18,13,27330
2030,2,18,14,27300
2030,2,18,15,27026
2030,2,18,16,26759
2030,2,18,17,26665
2030,2,18,18,26788
2030,2,18,19,26720
2030,2,18,20,27185
2030,2,18,21,28045
2030,2,18,22,27660
2030,2,18,23,27459
2030,2,18,24,27183
2030,2,19,1,26577
2030,2,19,2,25688
2030,2,19,3,25141
2030,2,19,4,24275
2030,2,19,5,23899
2030,2,19,6,23685
2030,2,19,7,23595
2030,2,19,8,23678
2030,2,19,9,23859
2030,2,19,10,24201
2030,2,19,11,24779
2030,2,19,12,25820
2030,2,19,13,26319
2030,2,19,14,25973
2030,2,19,15,25524
2030,2,19,16,25431
2030,2,19,17,25299
2030,2,19,18,25140
2030,2,19,19,25298
2030,2,19,20,25824
2030,2,19,21,26947
2030,2,19,22,27026
2030,2,19,23,26952
2030,2,19,24,26585
2030,2,20,1,26048
2030,2,20,2,25141
2030,2,20,3,24287
2030,2,20,4,23804
2030,2,20,5,23450
2030,2,20,6,23334
2030,2,20,7,23285
2030,2,20,8,23487
2030,2,20,9,24034
2030,2,20,10,25454
2030,2,20,11,26355
2030,2,20,12,26924
2030,2,20,13,26586
2030,2,20,14,26263
2030,2,20,15,25970
2030,2,20,16,25764
2030,2,20,17,25737
2030,2,20,18,25552
2030,2,20,19,25640
2030,2,20,20,26080
2030,2,20,21,27080
2030,2,20,22,27324
2030,2,20,23,26946
2030,2,20,24,26720
2030,2,21,1,25985
2030,2,21,2,25009
2030,2,21,3,24314
2030,2,21,4,23591
2030,2,21,5,23317
2030,2,21,6,23268
2030,2,21,7,23231
2030,2,21,8,23429
2030,2,21,9,24000
2030,2,21,10,25370
2030,2,21,11,26384
2030,2,21,12,26825
2030,2,21,13,26814
2030,2,21,14,26702
2030,2,21,15,26340
2030,2,21,16,26128
2030,2,21,17,26128
2030,2,21,18,26318
2030,2,21,19,26197
2030,2,21,20,26510
2030,2,21,21,27533
2030,2,21,22,27554
2030,2,21,23,27293
2030,2,21,24,26981
2030,2,22,1,26189
2030,2,22,2,25220
2030,2,22,3,24498
2030,2,22,4,23774
2030,2,22,5,23497
2030,2,22,6,23395
2030,2,22,7,23421
2030,2,22,8,23569
2030,2,22,9,24278
2030,2,22,10,25661
2030,2,22,11,26570
2030,2,22,12,27569
2030,2,22,13,28043
2030,2,22,14,27969
2030,2,22,15,27533
2030,2,22,16,27744
2030,2,22,17,27546
2030,2,22,18,27527
2030,2,22,19,27363
2030,2,22,20,27357
2030,2,22,21,27701
2030,2,22,22,27941
2030,2,22,23,27502
2030,2,22,24,27052
2030,2,23,1,26473
2030,2,23,2,25516
2030,2,23,3,24656
2030,2,23,4,23815
2030,2,23,5,23603
2030,2,23,6,23440
2030,2,23,7,23406
2030,2,23,8,23582
2030,2,23,9,24154
2030,2,23,10,25366
2030,2,23,11,26430
2030,2,23,12,27261
2030,2,23,13,27146
2030,2,23,14,26586
2030,2,23,15,26026
2030,2,23,16,25865
2030,2,23,17,25857
2030,2,23,18,25883
2030,2,23,19,26103
2030,2,23,20,26409
2030,2,23,21,26977
2030,2,23,22,27029
2030,2,23,23,26998
2030,2,23,24,26636
2030,2,24,1,25838
2030,2,24,2,25035
2030,2,24,3,24245
2030,2,24,4,23581
2030,2,24,5,23273
2030,2,24,6,23174
2030,2,24,7,23118
2030,2,24,8,23279
2030,2,24,9,23914
2030,2,24,10,24959
2030,2,24,11,25696
2030,2,24,12,25891
2030,2,24,13,25419
2030,2,24,14,24714
2030,2,24,15,24239
2030,2,24,16,24151
2030,2,24,17,24237
2030,2,24,18,24537
2030,2,24,19,24821
2030,2,24,20,25340
2030,2,24,21,26350
2030,2,24,22,26502
2030,2,24,23,26060
2030,2,24,24,25730
2030,2,25,1,25090
2030,2,25,2,24066
2030,2,25,3,23665
2030,2,25,4,23131
2030,2,25,5,22827
2030,2,25,6,22656
2030,2,25,7,22588
2030,2,25,8,22689
2030,2,25,9,23016
2030,2,25,10,23351
2030,2,25,11,23784
2030,2,25,12,25148
2030,2,25,13,25681
2030,2,25,14,25907
2030,2,25,15,26000
2030,2,25,16,25899
2030,2,25,17,25971
2030,2,25,18,25653
2030,2,25,19,25774
2030,2,25,20,25852
2030,2,25,21,26143
2030,2,25,22,26158
2030,2,25,23,25989
2030,2,25,24,25516
2030,2,26,1,24984
2030,2,26,2,24124
2030,2,26,3,23594
2030,2,26,4,23177
2030,2,26,5,22750
2030,2,26,6,22637
2030,2,26,7,22487
2030,2,26,8,22556
2030,2,26,9,22748
2030,2,26,10,22969
2030,2,26,11,23316
2030,2,26,12,24220
2030,2,26,13,24554
2030,2,26,14,24470
2030,2,26,15,24372
2030,2,26,16,24290
2030,2,26,17,24272
2030,2,26,18,24359
2030,2,26,19,24573
2030,2,26,20,24948
2030,2,26,21,25852
2030,2,26,22,26127
2030,2,26,23,25911
2030,2,26,24,25651
2030,2,27,1,25030
2030,2,27,2,24147
2030,2,27,3,23589
2030,2,27,4,23006
2030,2,27,5,22724
2030,2,27,6,22506
2030,2,27,7,22546
2030,2,27,8,22956
2030,2,27,9,23312
2030,2,27,10,24332
2030,2,27,11,25653
2030,2,27,12,26402
2030,2,27,13,26592
2030,2,27,14,26589
2030,2,27,15,26439
2030,2,27,16,26346
2030,2,27,17,26410
2030,2,27,18,26257
2030,2,27,19,26209
2030,2,27,20,26283
2030,2,27,21,26758
2030,2,27,22,26813
2030,2,27,23,26477
2030,2,27,24,26209
2030,2,28,1,25467
2030,2,28,2,24508
2030,2,28,3,23787
2030,2,28,4,23247
2030,2,28,5,23006
2030,2,28,6,22854
2030,2,28,7,22875
2030,2,28,8,23119
2030,2,28,9,23588
2030,2,28,10,24582
2030,2,28,11,25467
2030,2,28,12,26192
2030,2,28,13,26210
2030,2,28,14,25938
2030,2,28,15,25559
2030,2,28,16,25380
2030,2,28,17,25206
2030,2,28,18,25301
2030,2,28,19,25555
2030,2,28,20,25912
2030,2,28,21,26523
2030,2,28,22,26816
2030,2,28,23,26600
2030,2,28,24,26456
2030,3,1,1,25595
2030,3,1,2,24510
2030,3,1,3,23822
2030,3,1,4,23340
2030,3,1,5,22950
2030,3,1,6,22823
2030,3,1,7,22867
2030,3,1,8,22970
2030,3,1,9,23550
2030,3,1,10,24604
2030,3,1,11,25291
2030,3,1,12,25796
2030,3,1,13,25561
2030,3,1,14,25153
2030,3,1,15,24589
2030,3,1,16,24821
2030,3,1,17,24760
2030,3,1,18,24482
2030,3,1,19,24840
2030,3,1,20,25419
2030,3,1,21,26357
2030,3,1,22,26783
2030,3,1,23,26532
2030,3,1,24,26299
2030,3,2,1,25587
2030,3,2,2,24574
2030,3,2,3,23991
2030,3,2,4,23336
2030,3,2,5,22986
2030,3,2,6,22854
2030,3,2,7,22780
2030,3,2,8,23007
2030,3,2,9,23448
2030,3,2,10,24401
2030,3,2,11,25002
2030,3,2,12,25285
2030,3,2,13,25076
2030,3,2,14,24792
2030,3,2,15,24504
2030,3,2,16,24604
2030,3,2,17,24861
2030,3,2,18,24991
2030,3,2,19,25158
2030,3,2,20,25602
2030,3,2,21,26202
2030,3,2,22,26388
2030,3,2,23,26183
2030,3,2,24,26069
2030,3,3,1,25123
2030,3,3,2,24317
2030,3,3,3,23641
2030,3,3,4,23145
2030,3,3,5,22867
2030,3,3,6,22716
2030,3,3,7,22691
2030,3,3,8,22883
2030,3,3,9,23384
2030,3,3,10,24401
2030,3,3,11,25314
2030,3,3,12,26341
2030,3,3,13,26617
2030,3,3,14,26263
2030,3,3,15,25965
2030,3,3,16,26108
2030,3,3,17,25965
2030,3,3,18,25870
2030,3,3,19,26038
2030,3,3,20,25844
2030,3,3,21,26223
2030,3,3,22,26258
2030,3,3,23,25959
2030,3,3,24,25816
2030,3,4,1,25060
2030,3,4,2,24435
2030,3,4,3,23841
2030,3,4,4,23259
2030,3,4,5,22980
2030,3,4,6,22729
2030,3,4,7,22672
2030,3,4,8,22795
2030,3,4,9,23050
2030,3,4,10,23400
2030,3,4,11,24059
2030,3,4,12,24990
2030,3,4,13,25291
2030,3,4,14,25195
2030,3,4,15,24906
2030,3,4,16,24790
2030,3,4,17,24921
2030,3,4,18,24438
2030,3,4,19,24613
2030,3,4,20,25528
2030,3,4,21,25914
2030,3,4,22,26227
2030,3,4,23,25924
2030,3,4,24,25694
2030,3,5,1,25040
2030,3,5,2,24215
2030,3,5,3,23668
2030,3,5,4,23247
2030,3,5,5,22934
2030,3,5,6,22715
2030,3,5,7,22819
2030,3,5,8,22890
2030,3,5,9,23079
2030,3,5,10,23279
2030,3,5,11,23478
2030,3,5,12,23980
2030,3,5,13,24072
2030,3,5,14,24181
2030,3,5,15,24240
2030,3,5,16,24283
2030,3,5,17,24276
2030,3,5,18,24311
2030,3,5,19,24612
2030,3,5,20,24888
2030,3,5,21,25571
2030,3,5,22,25911
2030,3,5,23,25732
2030,3,5,24,25407
2030,3,6,1,24858
2030,3,6,2,24177
2030,3,6,3,23585
2030,3,6,4,23136
2030,3,6,5,22882
2030,3,6,6,22687
2030,3,6,7,22692
2030,3,6,8,22744
2030,3,6,9,22927
2030,3,6,10,23204
2030,3,6,11,23581
2030,3,6,12,24277
2030,3,6,13,24752
2030,3,6,14,24730
2030,3,6,15,24568
2030,3,6,16,24396
2030,3,6,17,24536
2030,3,6,18,24673
2030,3,6,19,24553
2030,3,6,20,24800
2030,3,6,21,25507
2030,3,6,22,25827
2030,3,6,23,25643
2030,3,6,24,25471
2030,3,7,1,24819
2030,3,7,2,24164
2030,3,7,3,23680
2030,3,7,4,23189
2030,3,7,5,22727
2030,3,7,6,22690
2030,3,7,7,22703
2030,3,7,8,22844
2030,3,7,9,23380
2030,3,7,10,24540
2030,3,7,11,25235
2030,3,7,12,26046
2030,3,7,13,26287
2030,3,7,14,26455
2030,3,7,15,26275
2030,3,7,16,26248
2030,3,7,17,26179
2030,3,7,18,26034
2030,3,7,19,26158
2030,3,7,20,26401
2030,3,7,21,26825
2030,3,7,22,27171
2030,3,7,23,26753
2030,3,7,24,26642
2030,3,8,1,25825
2030,3,8,2,24813
2030,3,8,3,24102
2030,3,8,4,23581
2030,3,8,5,23273
2030,3,8,6,23191
2030,3,8,7,23118
2030,3,8,8,23266
2030,3,8,9,23827
2030,3,8,10,24861
2030,3,8,11,25547
2030,3,8,12,26234
2030,3,8,13,26279
2030,3,8,14,25969
2030,3,8,15,25680
2030,3,8,16,25652
2030,3,8,17,25651
2030,3,8,18,25764
2030,3,8,19,25985
2030,3,8,20,26279
2030,3,8,21,26980
2030,3,8,22,27298
2030,3,8,23,27085
2030,3,8,24,26719
2030,3,9,1,26003
2030,3,9,2,24949
2030,3,9,3,24314
2030,3,9,4,23608
2030,3,9,5,23243
2030,3,9,6,23063
2030,3,9,7,23050
2030,3,9,8,23311
2030,3,9,9,23899
2030,3,9,10,25054
2030,3,9,11,25719
2030,3,9,12,26415
2030,3,9,13,26349
2030,3,9,14,26045
2030,3,9,15,25714
2030,3,9,16,25472
2030,3,9,17,25612
2030,3,9,18,25748
2030,3,9,19,26070
2030,3,9,20,26128
2030,3,9,21,26980
2030,3,9,22,27363
2030,3,9,23,27178
2030,3,9,24,26783
2030,3,10,1,25926
2030,3,10,2,24959
2030,3,10,3,24206
2030,3,10,4,23666
2030,3,10,5,23257
2030,3,10,6,23213
2030,3,10,7,23227
2030,3,10,8,23352
2030,3,10,9,23886
2030,3,10,10,24865
2030,3,10,11,25970
2030,3,10,12,26921
2030,3,10,13,27236
2030,3,10,14,27190
2030,3,10,15,26952
2030,3,10,16,26993
2030,3,10,17,27112
2030,3,10,18,27019
2030,3,10,19,27055
2030,3,10,20,27007
2030,3,10,21,27325
2030,3,10,22,27375
2030,3,10,23,27038
2030,3,10,24,26704
2030,3,11,1,25749
2030,3,11,2,24989
2030,3,11,3,24415
2030,3,11,4,23697
2030,3,11,5,23278
2030,3,11,6,23178
2030,3,11,7,23079
2030,3,11,8,23228
2030,3,11,9,23398
2030,3,11,10,23679
2030,3,11,11,24316
2030,3,11,12,25273
2030,3,11,13,25471
2030,3,11,14,25658
2030,3,11,15,25423
2030,3,11,16,25692
2030,3,11,17,25299
2030,3,11,18,24895
2030,3,11,19,25060
2030,3,11,20,25472
2030,3,11,21,26048
2030,3,11,22,26517
2030,3,11,23,26214
2030,3,11,24,25883
2030,3,12,1,25089
2030,3,12,2,24336
2030,3,12,3,23764
2030,3,12,4,23210
2030,3,12,5,22847
2030,3,12,6,22680
2030,3,12,7,22689
2030,3,12,8,22707
2030,3,12,9,22879
2030,3,12,10,23178
2030,3,12,11,23530
2030,3,12,12,24278
2030,3,12,13,24510
2030,3,12,14,24763
2030,3,12,15,24478
2030,3,12,16,24406
2030,3,12,17,24225
2030,3,12,18,24357
2030,3,12,19,24470
2030,3,12,20,24833
2030,3,12,21,25350
2030,3,12,22,25897
2030,3,12,23,25914
2030,3,12,24,25652
2030,3,13,1,24885
2030,3,13,2,23965
2030,3,13,3,23568
2030,3,13,4,22957
2030,3,13,5,22552
2030,3,13,6,22424
2030,3,13,7,22302
2030,3,13,8,22668
2030,3,13,9,23265
2030,3,13,10,24183
2030,3,13,11,24953
2030,3,13,12,25784
2030,3,13,13,25725
2030,3,13,14,25637
2030,3,13,15,25397
2030,3,13,16,25245
2030,3,13,17,25240
2030,3,13,18,25218
2030,3,13,19,25487
2030,3,13,20,25503
2030,3,13,21,26015
2030,3,13,22,26381
2030,3,13,23,26086
2030,3,13,24,25884
2030,3,14,1,25030
2030,3,14,2,24163
2030,3,14,3,23485
2030,3,14,4,23046
2030,3,14,5,22722
2030,3,14,6,22490
2030,3,14,7,22529
2030,3,14,8,22616
2030,3,14,9,23169
2030,3,14,10,24142
2030,3,14,11,24823
2030,3,14,12,25618
2030,3,14,13,25606
2030,3,14,14,25374
2030,3,14,15,25144
2030,3,14,16,25115
2030,3,14,17,25252
2030,3,14,18,25455
2030,3,14,19,25507
2030,3,14,20,25485
2030,3,14,21,25966
2030,3,14,22,26403
2030,3,14,23,26129
2030,3,14,24,25886
2030,3,15,1,24690
2030,3,15,2,24297
2030,3,15,3,23536
2030,3,15,4,23113
2030,3,15,5,22746
2030,3,15,6,22727
2030,3,15,7,22693
2030,3,15,8,22950
2030,3,15,9,23272
2030,3,15,10,24360
2030,3,15,11,25279
2030,3,15,12,26211
2030,3,15,13,26440
2030,3,15,14,26412
2030,3,15,15,26316
2030,3,15,16,26039
2030,3,15,17,26070
2030,3,15,18,25896
2030,3,15,19,25926
2030,3,15,20,25879
2030,3,15,21,26246
2030,3,15,22,26616
2030,3,15,23,26333
2030,3,15,24,26119
2030,3,16,1,25187
2030,3,16,2,24314
2030,3,16,3,23659
2030,3,16,4,23085
2030,3,16,5,22831
2030,3,16,6,22691
2030,3,16,7,22689
2030,3,16,8,22883
2030,3,16,9,23270
2030,3,16,10,24297
2030,3,16,11,25111
2030,3,16,12,26089
2030,3,16,13,26300
2030,3,16,14,25933
2030,3,16,15,25709
2030,3,16,16,25816
2030,3,16,17,25761
2030,3,16,18,25764
2030,3,16,19,25858
2030,3,16,20,25839
2030,3,16,21,26138
2030,3,16,22,26517
2030,3,16,23,26263
2030,3,16,24,25968
2030,3,17,1,25220
2030,3,17,2,24287
2030,3,17,3,23612
2030,3,17,4,23078
2030,3,17,5,22754
2030,3,17,6,22689
2030,3,17,7,22674
2030,3,17,8,22830
2030,3,17,9,23380
2030,3,17,10,24270
2030,3,17,11,25145
2030,3,17,12,25947
2030,3,17,13,25884
2030,3,17,14,25974
2030,3,17,15,25611
2030,3,17,16,25606
2030,3,17,17,25652
2030,3,17,18,25519
2030,3,17,19,25522
2030,3,17,20,25520
2030,3,17,21,25834
2030,3,17,22,26476
2030,3,17,23,26183
2030,3,17,24,25920
2030,3,18,1,25177
2030,3,18,2,24411
2030,3,18,3,23713
2030,3,18,4,23182
2030,3,18,5,22792
2030,3,18,6,22584
2030,3,18,7,22540
2030,3,18,8,22689
2030,3,18,9,23045
2030,3,18,10,23434
2030,3,18,11,23770
2030,3,18,12,24643
2030,3,18,13,24844
2030,3,18,14,25025
2030,3,18,15,24841
2030,3,18,16,25210
2030,3,18,17,24960
2030,3,18,18,24911
2030,3,18,19,24825
2030,3,18,20,24943
2030,3,18,21,25445
2030,3,18,22,26061
2030,3,18,23,25864
2030,3,18,24,25462
2030,3,19,1,24818
2030,3,19,2,23971
2030,3,19,3,23596
2030,3,19,4,22958
2030,3,19,5,22559
2030,3,19,6,22432
2030,3,19,7,22386
2030,3,19,8,22405
2030,3,19,9,22642
2030,3,19,10,22935
2030,3,19,11,23015
2030,3,19,12,23440
2030,3,19,13,23675
2030,3,19,14,23646
2030,3,19,15,23881
2030,3,19,16,23722
2030,3,19,17,23741
2030,3,19,18,23712
2030,3,19,19,23795
2030,3,19,20,24189
2030,3,19,21,24835
2030,3,19,22,25471
2030,3,19,23,25569
2030,3,19,24,25304
2030,3,20,1,24692
2030,3,20,2,23819
2030,3,20,3,23278
2030,3,20,4,22865
2030,3,20,5,22506
2030,3,20,6,22416
2030,3,20,7,22425
2030,3,20,8,22604
2030,3,20,9,23016
2030,3,20,10,23773
2030,3,20,11,24705
2030,3,20,12,25593
2030,3,20,13,25675
2030,3,20,14,25531
2030,3,20,15,25278
2030,3,20,16,25286
2030,3,20,17,25504
2030,3,20,18,25410
2030,3,20,19,25533
2030,3,20,20,25607
2030,3,20,21,25785
2030,3,20,22,26296
2030,3,20,23,26080
2030,3,20,24,25659
2030,3,21,1,25036
2030,3,21,2,24237
2030,3,21,3,23671
2030,3,21,4,23175
2030,3,21,5,22804
2030,3,21,6,22647
2030,3,21,7,22632
2030,3,21,8,22827
2030,3,21,9,23566
2030,3,21,10,24193
2030,3,21,11,24864
2030,3,21,12,25718
2030,3,21,13,25658
2030,3,21,14,25616
2030,3,21,15,25776
2030,3,21,16,25613
2030,3,21,17,25662
2030,3,21,18,25369
2030,3,21,19,25605
2030,3,21,20,25703
2030,3,21,21,26221
2030,3,21,22,26626
2030,3,21,23,26389
2030,3,21,24,25950
2030,3,22,1,25419
2030,3,22,2,24503
2030,3,22,3,23737
2030,3,22,4,23218
2030,3,22,5,22998
2030,3,22,6,22823
2030,3,22,7,22868
2030,3,22,8,22883
2030,3,22,9,23272
2030,3,22,10,24298
2030,3,22,11,24953
2030,3,22,12,25924
2030,3,22,13,26049
2030,3,22,14,25837
2030,3,22,15,25468
2030,3,22,16,25604
2030,3,22,17,25505
2030,3,22,18,25604
2030,3,22,19,25629
2030,3,22,20,25714
2030,3,22,21,26040
2030,3,22,22,26570
2030,3,22,23,26490
2030,3,22,24,26344
2030,3,23,1,25498
2030,3,23,2,24441
2030,3,23,3,23823
2030,3,23,4,23237
2030,3,23,5,22967
2030,3,23,6,22805
2030,3,23,7,22834
2030,3,23,8,22984
2030,3,23,9,23416
2030,3,23,10,24298
2030,3,23,11,25073
2030,3,23,12,25737
2030,3,23,13,25807
2030,3,23,14,25604
2030,3,23,15,25328
2030,3,23,16,25368
2030,3,23,17,25446
2030,3,23,18,25366
2030,3,23,19,25454
2030,3,23,20,25532
2030,3,23,21,25905
2030,3,23,22,26546
2030,3,23,23,26533
2030,3,23,24,26170
2030,3,24,1,25274
2030,3,24,2,24402
2030,3,24,3,23702
2030,3,24,4,23237
2030,3,24,5,22868
2030,3,24,6,22774
2030,3,24,7,22823
2030,3,24,8,22898
2030,3,24,9,23285
2030,3,24,10,23982
2030,3,24,11,24314
2030,3,24,12,24944
2030,3,24,13,24793
2030,3,24,14,24685
2030,3,24,15,24356
2030,3,24,16,24172
2030,3,24,17,24356
2030,3,24,18,24184
2030,3,24,19,24372
2030,3,24,20,24595
2030,3,24,21,24971
2030,3,24,22,25805
2030,3,24,23,25818
2030,3,24,24,25449
2030,3,25,1,24698
2030,3,25,2,24012
2030,3,25,3,23514
2030,3,25,4,22991
2030,3,25,5,22697
2030,3,25,6,22503
2030,3,25,7,22376
2030,3,25,8,22562
2030,3,25,9,22689
2030,3,25,10,23145
2030,3,25,11,23306
2030,3,25,12,23796
2030,3,25,13,23938
2030,3,25,14,24028
2030,3,25,15,23947
2030,3,25,16,23705
2030,3,25,17,23743
2030,3,25,18,23809
2030,3,25,19,23933
2030,3,25,20,23998
2030,3,25,21,24433
2030,3,25,22,25262
2030,3,25,23,25257
2030,3,25,24,24979
2030,3,26,1,24254
2030,3,26,2,23655
2030,3,26,3,23151
2030,3,26,4,22565
2030,3,26,5,22122
2030,3,26,6,22124
2030,3,26,7,21877
2030,3,26,8,22149
2030,3,26,9,22152
2030,3,26,10,22446
2030,3,26,11,22584
2030,3,26,12,23019
2030,3,26,13,23358
2030,3,26,14,23441
2030,3,26,15,23345
2030,3,26,16,23264
2030,3,26,17,23398
2030,3,26,18,23001
2030,3,26,19,23218
2030,3,26,20,23338
2030,3,26,21,23658
2030,3,26,22,24010
2030,3,26,23,24902
2030,3,26,24,25113
2030,3,27,1,24510
2030,3,27,2,23775
2030,3,27,3,23154
2030,3,27,4,22646
2030,3,27,5,22174
2030,3,27,6,21732
2030,3,27,7,21732
2030,3,27,8,21992
2030,3,27,9,22626
2030,3,27,10,23429
2030,3,27,11,24013
2030,3,27,12,25042
2030,3,27,13,25454
2030,3,27,14,25219
2030,3,27,15,24669
2030,3,27,16,24633
2030,3,27,17,24786
2030,3,27,18,24690
2030,3,27,19,24433
2030,3,27,20,24315
2030,3,27,21,24453
2030,3,27,22,24581
2030,3,27,23,25411
2030,3,27,24,25502
2030,3,28,1,24831
2030,3,28,2,23874
2030,3,28,3,23222
2030,3,28,4,22695
2030,3,28,5,22267
2030,3,28,6,21842
2030,3,28,7,22004
2030,3,28,8,22162
2030,3,28,9,22690
2030,3,28,10,23527
2030,3,28,11,24112
2030,3,28,12,24644
2030,3,28,13,24437
2030,3,28,14,24100
2030,3,28,15,23998
2030,3,28,16,23820
2030,3,28,17,23981
2030,3,28,18,23878
2030,3,28,19,23727
2030,3,28,20,23843
2030,3,28,21,24015
2030,3,28,22,24284
2030,3,28,23,24914
2030,3,28,24,25479
2030,3,29,1,24770
2030,3,29,2,23854
2030,3,29,3,23200
2030,3,29,4,22759
2030,3,29,5,22251
2030,3,29,6,22076
2030,3,29,7,21995
2030,3,29,8,22181
2030,3,29,9,22683
2030,3,29,10,23452
2030,3,29,11,24040
2030,3,29,12,24600
2030,3,29,13,24879
2030,3,29,14,24627
2030,3,29,15,24347
2030,3,29,16,24086
2030,3,29,17,24069
2030,3,29,18,23942
2030,3,29,19,23802
2030,3,29,20,23756
2030,3,29,21,23942
2030,3,29,22,24291
2030,3,29,23,24970
2030,3,29,24,25189
2030,3,30,1,24664
2030,3,30,2,23640
2030,3,30,3,23022
2030,3,30,4,22417
2030,3,30,5,21997
2030,3,30,6,21580
2030,3,30,7,21523
2030,3,30,8,21656
2030,3,30,9,22432
2030,3,30,10,23203
2030,3,30,11,23702
2030,3,30,12,24044
2030,3,30,13,23811
2030,3,30,14,23651
2030,3,30,15,23237
2030,3,30,16,23150
2030,3,30,17,23180
2030,3,30,18,23032
2030,3,30,19,23006
2030,3,30,20,23150
2030,3,30,21,23378
2030,3,30,22,23685
2030,3,30,23,24440
2030,3,30,24,24681
2030,3,31,1,24022
2030,3,31,2,23419
2030,3,31,3,22713
2030,3,31,4,22095
2030,3,31,5,21184
2030,3,31,6,20921
2030,3,31,7,20982
2030,3,31,8,21386
2030,3,31,9,21964
2030,3,31,10,22979
2030,3,31,11,23379
2030,3,31,12,24055
2030,3,31,13,24101
2030,3,31,14,23996
2030,3,31,15,23754
2030,3,31,16,23712
2030,3,31,17,23735
2030,3,31,18,23655
2030,3,31,19,23597
2030,3,31,20,23614
2030,3,31,21,23924
2030,3,31,22,23999
2030,3,31,23,24553
2030,3,31,24,24678
2030,4,1,1,24111
2030,4,1,2,23387
2030,4,1,3,22725
2030,4,1,4,22050
2030,4,1,5,21484
2030,4,1,6,21232
2030,4,1,7,21107
2030,4,1,8,21430
2030,4,1,9,21670
2030,4,1,10,22212
2030,4,1,11,22821
2030,4,1,12,23397
2030,4,1,13,23714
2030,4,1,14,23834
2030,4,1,15,23619
2030,4,1,16,23470
2030,4,1,17,23443
2030,4,1,18,23276
2030,4,1,19,23179
2030,4,1,20,23224
2030,4,1,21,23487
2030,4,1,22,23669
2030,4,1,23,24344
2030,4,1,24,24663
2030,4,2,1,24084
2030,4,2,2,23383
2030,4,2,3,22867
2030,4,2,4,22123
2030,4,2,5,21512
2030,4,2,6,21358
2030,4,2,7,21108
2030,4,2,8,21299
2030,4,2,9,21611
2030,4,2,10,21851
2030,4,2,11,22272
2030,4,2,12,22849
2030,4,2,13,23188
2030,4,2,14,23267
2030,4,2,15,23285
2030,4,2,16,23225
2030,4,2,17,23188
2030,4,2,18,23182
2030,4,2,19,23183
2030,4,2,20,23246
2030,4,2,21,23485
2030,4,2,22,23659
2030,4,2,23,24292
2030,4,2,24,24731
2030,4,3,1,24184
2030,4,3,2,23367
2030,4,3,3,22883
2030,4,3,4,22198
2030,4,3,5,21531
2030,4,3,6,21287
2030,4,3,7,21192
2030,4,3,8,21610
2030,4,3,9,22267
2030,4,3,10,23177
2030,4,3,11,23778
2030,4,3,12,24458
2030,4,3,13,24275
2030,4,3,14,24122
2030,4,3,15,23876
2030,4,3,16,23894
2030,4,3,17,24082
2030,4,3,18,23785
2030,4,3,19,23703
2030,4,3,20,23793
2030,4,3,21,23899
2030,4,3,22,24034
2030,4,3,23,24639
2030,4,3,24,24877
2030,4,4,1,24238
2030,4,4,2,23338
2030,4,4,3,22895
2030,4,4,4,22125
2030,4,4,5,21706
2030,4,4,6,21423
2030,4,4,7,21172
2030,4,4,8,21398
2030,4,4,9,22371
2030,4,4,10,22990
2030,4,4,11,23678
2030,4,4,12,24333
2030,4,4,13,24333
2030,4,4,14,24162
2030,4,4,15,23898
2030,4,4,16,24011
2030,4,4,17,23833
2030,4,4,18,23790
2030,4,4,19,23823
2030,4,4,20,23976
2030,4,4,21,24143
2030,4,4,22,24607
2030,4,4,23,25005
2030,4,4,24,25101
2030,4,5,1,24594
2030,4,5,2,23701
2030,4,5,3,23050
2030,4,5,4,22391
2030,4,5,5,21713
2030,4,5,6,21597
2030,4,5,7,21504
2030,4,5,8,21583
2030,4,5,9,22336
2030,4,5,10,23079
2030,4,5,11,23802
2030,4,5,12,24553
2030,4,5,13,24670
2030,4,5,14,24538
2030,4,5,15,24381
2030,4,5,16,24178
2030,4,5,17,24289
2030,4,5,18,24087
2030,4,5,19,23977
2030,4,5,20,23823
2030,4,5,21,24113
2030,4,5,22,24135
2030,4,5,23,24560
2030,4,5,24,24865
2030,4,6,1,24255
2030,4,6,2,23538
2030,4,6,3,22882
2030,4,6,4,22396
2030,4,6,5,21913
2030,4,6,6,21618
2030,4,6,7,21481
2030,4,6,8,21813
2030,4,6,9,22406
2030,4,6,10,23296
2030,4,6,11,23884
2030,4,6,12,24541
2030,4,6,13,24482
2030,4,6,14,24297
2030,4,6,15,24209
2030,4,6,16,24140
2030,4,6,17,24106
2030,4,6,18,23931
2030,4,6,19,23861
2030,4,6,20,23775
2030,4,6,21,24055
2030,4,6,22,24262
2030,4,6,23,24861
2030,4,6,24,25254
2030,4,7,1,24673
2030,4,7,2,23788
2030,4,7,3,23120
2030,4,7,4,22442
2030,4,7,5,21969
2030,4,7,6,21838
2030,4,7,7,21705
2030,4,7,8,21830
2030,4,7,9,22597
2030,4,7,10,23351
2030,4,7,11,23801
2030,4,7,12,24319
2030,4,7,13,24354
2030,4,7,14,23996
2030,4,7,15,23961
2030,4,7,16,23786
2030,4,7,17,23845
2030,4,7,18,23716
2030,4,7,19,23555
2030,4,7,20,23571
2030,4,7,21,23739
2030,4,7,22,24001
2030,4,7,23,24542
2030,4,7,24,25154
2030,4,8,1,24623
