Year,Month,Day,Period,1
2030,2,18,13,22301
2030,2,18,14,22276
2030,2,18,15,22053
2030,2,18,16,21835
2030,2,18,17,21758
2030,2,18,18,21859
2030,2,18,19,21803
2030,2,18,20,22183
2030,2,18,21,22884
2030,2,18,22,22570
2030,2,18,23,22406
2030,2,18,24,22181
2030,2,19,1,21686
2030,2,19,2,20961
2030,2,19,3,20515
2030,2,19,4,19808
2030,2,19,5,19501
2030,2,19,6,19327
2030,2,19,7,19253
2030,2,19,8,19321
2030,2,19,9,19469
2030,2,19,10,19748
2030,2,19,11,20220
2030,2,19,12,21068
2030,2,19,13,21476
2030,2,19,14,21193
2030,2,19,15,20827
2030,2,19,16,20751
2030,2,19,17,20644
2030,2,19,18,20514
2030,2,19,19,20643
2030,2,19,20,21072
2030,2,19,21,21988
2030,2,19,22,22053
2030,2,19,23,21992
2030,2,19,24,21693
2030,2,20,1,21255
2030,2,20,2,20515
2030,2,20,3,19818
2030,2,20,4,19424
2030,2,20,5,19135
2030,2,20,6,19040
2030,2,20,7,19000
2030,2,20,8,19165
2030,2,20,9,19611
2030,2,20,10,20770
2030,2,20,11,21505
2030,2,20,12,21970
2030,2,20,13,21694
2030,2,20,14,21430
2030,2,20,15,21191
2030,2,20,16,21023
2030,2,20,17,21001
2030,2,20,18,20850
2030,2,20,19,20922
2030,2,20,20,21281
2030,2,20,21,22097
2030,2,20,22,22296
2030,2,20,23,21988
2030,2,20,24,21803
2030,2,21,1,21203
2030,2,21,2,20407
2030,2,21,3,19840
2030,2,21,4,19250
2030,2,21,5,19027
2030,2,21,6,18986
2030,2,21,7,18956
2030,2,21,8,19118
2030,2,21,9,19583
2030,2,21,10,20701
2030,2,21,11,21529
2030,2,21,12,21889
2030,2,21,13,21879
2030,2,21,14,21788
2030,2,21,15,21493
2030,2,21,16,21320
2030,2,21,17,21320
2030,2,21,18,21475
2030,2,21,19,21376
2030,2,21,20,21631
2030,2,21,21,22466
2030,2,21,22,22483
2030,2,21,23,22271
2030,2,21,24,22016
2030,2,22,1,21370
2030,2,22,2,20579
2030,2,22,3,19990
2030,2,22,4,19399
2030,2,22,5,19173
2030,2,22,6,19090
2030,2,22,7,19111
2030,2,22,8,19232
2030,2,22,9,19811
2030,2,22,10,20939
2030,2,22,11,21681
2030,2,22,12,22496
2030,2,22,13,22883
2030,2,22,14,22822
2030,2,22,15,22467
2030,2,22,16,22639
2030,2,22,17,22477
2030,2,22,18,22462
2030,2,22,19,22328
2030,2,22,20,22323
2030,2,22,21,22604
2030,2,22,22,22800
2030,2,22,23,22441
2030,2,22,24,22074
2030,2,23,1,21602
2030,2,23,2,20821
2030,2,23,3,20119
2030,2,23,4,19433
2030,2,23,5,19260
2030,2,23,6,19126
2030,2,23,7,19099
2030,2,23,8,19243
2030,2,23,9,19709
2030,2,23,10,20698
2030,2,23,11,21567
2030,2,23,12,22244
2030,2,23,13,22151
2030,2,23,14,21694
2030,2,23,15,21237
2030,2,23,16,21105
2030,2,23,17,21099
2030,2,23,18,21120
2030,2,23,19,21299
2030,2,23,20,21549
2030,2,23,21,22013
2030,2,23,22,22056
2030,2,23,23,22030
2030,2,23,24,21735
2030,2,24,1,21083
2030,2,24,2,20428
2030,2,24,3,19783
2030,2,24,4,19242
2030,2,24,5,18991
2030,2,24,6,18910
2030,2,24,7,18864
2030,2,24,8,18996
2030,2,24,9,19514
2030,2,24,10,20366
2030,2,24,11,20968
2030,2,24,12,21127
2030,2,24,13,20742
2030,2,24,14,20166
2030,2,24,15,19778
2030,2,24,16,19707
2030,2,24,17,19777
2030,2,24,18,20021
2030,2,24,19,20254
2030,2,24,20,20677
2030,2,24,21,21501
2030,2,24,22,21625
2030,2,24,23,21265
2030,2,24,24,20995
2030,2,25,1,20473
2030,2,25,2,19638
2030,2,25,3,19310
2030,2,25,4,18874
2030,2,25,5,18626
2030,2,25,6,18487
2030,2,25,7,18431
2030,2,25,8,18514
2030,2,25,9,18780
2030,2,25,10,19054
2030,2,25,11,19407
2030,2,25,12,20520
2030,2,25,13,20955
2030,2,25,14,21139
2030,2,25,15,21215
2030,2,25,16,21133
2030,2,25,17,21192
2030,2,25,18,20932
2030,2,25,19,21031
2030,2,25,20,21095
2030,2,25,21,21332
2030,2,25,22,21344
2030,2,25,23,21207
2030,2,25,24,20821
2030,2,26,1,20387
2030,2,26,2,19685
2030,2,26,3,19252
2030,2,26,4,18912
2030,2,26,5,18564
2030,2,26,6,18472
2030,2,26,7,18349
2030,2,26,8,18405
2030,2,26,9,18562
2030,2,26,10,18742
2030,2,26,11,19026
2030,2,26,12,19763
2030,2,26,13,20036
2030,2,26,14,19967
2030,2,26,15,19887
2030,2,26,16,19820
2030,2,26,17,19805
2030,2,26,18,19877
2030,2,26,19,20051
2030,2,26,20,20357
2030,2,26,21,21094
2030,2,26,22,21319
2030,2,26,23,21143
2030,2,26,24,20931
2030,2,27,1,20424
2030,2,27,2,19703
2030,2,27,3,19248
2030,2,27,4,18773
2030,2,27,5,18542
2030,2,27,6,18365
2030,2,27,7,18397
2030,2,27,8,18732
2030,2,27,9,19022
2030,2,27,10,19855
2030,2,27,11,20932
2030,2,27,12,21544
2030,2,27,13,21699
2030,2,27,14,21696
2030,2,27,15,21574
2030,2,27,16,21498
2030,2,27,17,21550
2030,2,27,18,21425
2030,2,27,19,21386
2030,2,27,20,21447
2030,2,27,21,21834
2030,2,27,22,21879
2030,2,27,23,21605
2030,2,27,24,21386
2030,2,28,1,20781
2030,2,28,2,19998
2030,2,28,3,19410
2030,2,28,4,18969
2030,2,28,5,18772
2030,2,28,6,18648
2030,2,28,7,18666
2030,2,28,8,18865
2030,2,28,9,19247
2030,2,28,10,20059
2030,2,28,11,20781
2030,2,28,12,21372
2030,2,28,13,21387
2030,2,28,14,21165
2030,2,28,15,20856
2030,2,28,16,20710
2030,2,28,17,20568
2030,2,28,18,20645
2030,2,28,19,20853
2030,2,28,20,21144
2030,2,28,21,21643
2030,2,28,22,21882
2030,2,28,23,21705
2030,2,28,24,21588
2030,3,1,1,20885
2030,3,1,2,19999
2030,3,1,3,19439
2030,3,1,4,19045
2030,3,1,5,18727
2030,3,1,6,18623
2030,3,1,7,18659
2030,3,1,8,18743
2030,3,1,9,19217
2030,3,1,10,20077
2030,3,1,11,20637
2030,3,1,12,21049
2030,3,1,13,20857
2030,3,1,14,20524
2030,3,1,15,20064
2030,3,1,16,20253
2030,3,1,17,20204
2030,3,1,18,19977
2030,3,1,19,20269
2030,3,1,20,20742
2030,3,1,21,21507
2030,3,1,22,21855
2030,3,1,23,21650
2030,3,1,24,21459
2030,3,2,1,20879
2030,3,2,2,20052
2030,3,2,3,19576
2030,3,2,4,19042
2030,3,2,5,18757
2030,3,2,6,18649
2030,3,2,7,18588
2030,3,2,8,18773
2030,3,2,9,19133
2030,3,2,10,19911
2030,3,2,11,20401
2030,3,2,12,20632
2030,3,2,13,20461
2030,3,2,14,20230
2030,3,2,15,19995
2030,3,2,16,20077
2030,3,2,17,20286
2030,3,2,18,20392
2030,3,2,19,20529
2030,3,2,20,20891
2030,3,2,21,21380
2030,3,2,22,21532
2030,3,2,23,21365
2030,3,2,24,21272
2030,3,3,1,20500
2030,3,3,2,19842
2030,3,3,3,19291
2030,3,3,4,18886
2030,3,3,5,18659
2030,3,3,6,18536
2030,3,3,7,18515
2030,3,3,8,18672
2030,3,3,9,19081
2030,3,3,10,19911
2030,3,3,11,20656
2030,3,3,12,21494
2030,3,3,13,21719
2030,3,3,14,21430
2030,3,3,15,21187
2030,3,3,16,21304
2030,3,3,17,21187
2030,3,3,18,21109
2030,3,3,19,21247
2030,3,3,20,21089
2030,3,3,21,21397
2030,3,3,22,21426
2030,3,3,23,21182
2030,3,3,24,21066
2030,3,4,1,20448
2030,3,4,2,19939
2030,3,4,3,19454
2030,3,4,4,18979
2030,3,4,5,18751
2030,3,4,6,18546
2030,3,4,7,18500
2030,3,4,8,18601
2030,3,4,9,18809
2030,3,4,10,19094
2030,3,4,11,19632
2030,3,4,12,20391
2030,3,4,13,20637
2030,3,4,14,20558
2030,3,4,15,20323
2030,3,4,16,20229
2030,3,4,17,20335
2030,3,4,18,19941
2030,3,4,19,20083
2030,3,4,20,20831
2030,3,4,21,21145
2030,3,4,22,21400
2030,3,4,23,21153
2030,3,4,24,20966
2030,3,5,1,20433
2030,3,5,2,19759
2030,3,5,3,19313
2030,3,5,4,18969
2030,3,5,5,18714
2030,3,5,6,18535
2030,3,5,7,18620
2030,3,5,8,18678
2030,3,5,9,18832
2030,3,5,10,18995
2030,3,5,11,19158
2030,3,5,12,19567
2030,3,5,13,19642
2030,3,5,14,19731
2030,3,5,15,19780
2030,3,5,16,19815
2030,3,5,17,19809
2030,3,5,18,19837
2030,3,5,19,20083
2030,3,5,20,20308
2030,3,5,21,20865
2030,3,5,22,21143
2030,3,5,23,20997
2030,3,5,24,20732
2030,3,6,1,20284
2030,3,6,2,19728
2030,3,6,3,19245
2030,3,6,4,18878
2030,3,6,5,18671
2030,3,6,6,18513
2030,3,6,7,18516
2030,3,6,8,18559
2030,3,6,9,18708
2030,3,6,10,18934
2030,3,6,11,19241
2030,3,6,12,19810
2030,3,6,13,20198
2030,3,6,14,20179
2030,3,6,15,20047
2030,3,6,16,19907
2030,3,6,17,20021
2030,3,6,18,20132
2030,3,6,19,20035
2030,3,6,20,20236
2030,3,6,21,20814
2030,3,6,22,21075
2030,3,6,23,20925
2030,3,6,24,20784
2030,3,7,1,20252
2030,3,7,2,19717
2030,3,7,3,19323
2030,3,7,4,18922
2030,3,7,5,18545
2030,3,7,6,18515
2030,3,7,7,18525
2030,3,7,8,18640
2030,3,7,9,19078
2030,3,7,10,20024
2030,3,7,11,20591
2030,3,7,12,21253
2030,3,7,13,21450
2030,3,7,14,21587
2030,3,7,15,21440
2030,3,7,16,21418
2030,3,7,17,21362
2030,3,7,18,21243
2030,3,7,19,21345
2030,3,7,20,21543
2030,3,7,21,21889
2030,3,7,22,22171
2030,3,7,23,21830
2030,3,7,24,21739
2030,3,8,1,21072
2030,3,8,2,20247
2030,3,8,3,19667
2030,3,8,4,19242
2030,3,8,5,18990
2030,3,8,6,18923
2030,3,8,7,18864
2030,3,8,8,18985
2030,3,8,9,19443
2030,3,8,10,20286
2030,3,8,11,20846
2030,3,8,12,21406
2030,3,8,13,21443
2030,3,8,14,21190
2030,3,8,15,20954
2030,3,8,16,20932
2030,3,8,17,20931
2030,3,8,18,21023
2030,3,8,19,21204
2030,3,8,20,21443
2030,3,8,21,22015
2030,3,8,22,22275
2030,3,8,23,22101
2030,3,8,24,21802
2030,3,9,1,21218
2030,3,9,2,20358
2030,3,9,3,19840
2030,3,9,4,19264
2030,3,9,5,18966
2030,3,9,6,18819
2030,3,9,7,18809
2030,3,9,8,19021
2030,3,9,9,19501
2030,3,9,10,20444
2030,3,9,11,20986
2030,3,9,12,21555
2030,3,9,13,21500
2030,3,9,14,21252
2030,3,9,15,20983
2030,3,9,16,20785
2030,3,9,17,20899
2030,3,9,18,21010
2030,3,9,19,21272
2030,3,9,20,21320
2030,3,9,21,22015
2030,3,9,22,22327
2030,3,9,23,22177
2030,3,9,24,21854
2030,3,10,1,21155
2030,3,10,2,20366
2030,3,10,3,19752
2030,3,10,4,19311
2030,3,10,5,18977
2030,3,10,6,18941
2030,3,10,7,18953
2030,3,10,8,19055
2030,3,10,9,19491
2030,3,10,10,20290
2030,3,10,11,21191
2030,3,10,12,21967
2030,3,10,13,22224
2030,3,10,14,22186
2030,3,10,15,21993
2030,3,10,16,22026
2030,3,10,17,22123
2030,3,10,18,22047
2030,3,10,19,22076
2030,3,10,20,22037
2030,3,10,21,22297
2030,3,10,22,22337
2030,3,10,23,22063
2030,3,10,24,21790
2030,3,11,1,21011
2030,3,11,2,20391
2030,3,11,3,19922
2030,3,11,4,19337
2030,3,11,5,18995
2030,3,11,6,18913
2030,3,11,7,18832
2030,3,11,8,18954
2030,3,11,9,19093
2030,3,11,10,19322
2030,3,11,11,19842
2030,3,11,12,20623
2030,3,11,13,20784
2030,3,11,14,20936
2030,3,11,15,20745
2030,3,11,16,20964
2030,3,11,17,20644
2030,3,11,18,20314
2030,3,11,19,20449
2030,3,11,20,20785
2030,3,11,21,21254
2030,3,11,22,21637
2030,3,11,23,21390
2030,3,11,24,21120
2030,3,12,1,20472
2030,3,12,2,19858
2030,3,12,3,19391
2030,3,12,4,18939
2030,3,12,5,18642
2030,3,12,6,18507
2030,3,12,7,18514
2030,3,12,8,18529
2030,3,12,9,18669
2030,3,12,10,18913
2030,3,12,11,19200
2030,3,12,12,19810
2030,3,12,13,20000
2030,3,12,14,20206
2030,3,12,15,19973
2030,3,12,16,19915
2030,3,12,17,19768
2030,3,12,18,19875
2030,3,12,19,19967
2030,3,12,20,20264
2030,3,12,21,20685
2030,3,12,22,21132
2030,3,12,23,21146
2030,3,12,24,20931
2030,3,13,1,20306
2030,3,13,2,19555
2030,3,13,3,19231
2030,3,13,4,18733
2030,3,13,5,18402
2030,3,13,6,18298
2030,3,13,7,18198
2030,3,13,8,18497
2030,3,13,9,18984
2030,3,13,10,19733
2030,3,13,11,20361
2030,3,13,12,21039
2030,3,13,13,20991
2030,3,13,14,20919
2030,3,13,15,20724
2030,3,13,16,20599
2030,3,13,17,20595
2030,3,13,18,20577
2030,3,13,19,20797
2030,3,13,20,20810
2030,3,13,21,21228
2030,3,13,22,21527
2030,3,13,23,21285
2030,3,13,24,21121
2030,3,14,1,20424
2030,3,14,2,19717
2030,3,14,3,19164
2030,3,14,4,18805
2030,3,14,5,18541
2030,3,14,6,18351
2030,3,14,7,18383
2030,3,14,8,18454
2030,3,14,9,18905
2030,3,14,10,19699
2030,3,14,11,20255
2030,3,14,12,20904
2030,3,14,13,20894
2030,3,14,14,20704
2030,3,14,15,20517
2030,3,14,16,20493
2030,3,14,17,20605
2030,3,14,18,20771
2030,3,14,19,20813
2030,3,14,20,20796
2030,3,14,21,21188
2030,3,14,22,21545
2030,3,14,23,21321
2030,3,14,24,21123
2030,3,15,1,20146
2030,3,15,2,19826
2030,3,15,3,19205
2030,3,15,4,18860
2030,3,15,5,18561
2030,3,15,6,18545
2030,3,15,7,18517
2030,3,15,8,18727
2030,3,15,9,18989
2030,3,15,10,19877
2030,3,15,11,20628
2030,3,15,12,21388
2030,3,15,13,21575
2030,3,15,14,21552
2030,3,15,15,21474
2030,3,15,16,21247
2030,3,15,17,21273
2030,3,15,18,21131
2030,3,15,19,21155
2030,3,15,20,21117
2030,3,15,21,21416
2030,3,15,22,21718
2030,3,15,23,21487
2030,3,15,24,21313
2030,3,16,1,20552
2030,3,16,2,19839
2030,3,16,3,19305
2030,3,16,4,18837
2030,3,16,5,18630
2030,3,16,6,18516
2030,3,16,7,18514
2030,3,16,8,18672
2030,3,16,9,18988
2030,3,16,10,19826
2030,3,16,11,20490
2030,3,16,12,21288
2030,3,16,13,21460
2030,3,16,14,21161
2030,3,16,15,20979
2030,3,16,16,21066
2030,3,16,17,21021
2030,3,16,18,21023
2030,3,16,19,21100
2030,3,16,20,21084
2030,3,16,21,21328
2030,3,16,22,21638
2030,3,16,23,21430
2030,3,16,24,21190
2030,3,17,1,20579
2030,3,17,2,19818
2030,3,17,3,19267
2030,3,17,4,18832
2030,3,17,5,18567
2030,3,17,6,18514
2030,3,17,7,18502
2030,3,17,8,18629
2030,3,17,9,19078
2030,3,17,10,19804
2030,3,17,11,20518
2030,3,17,12,21172
2030,3,17,13,21121
2030,3,17,14,21194
2030,3,17,15,20898
2030,3,17,16,20894
2030,3,17,17,20932
2030,3,17,18,20823
2030,3,17,19,20825
2030,3,17,20,20824
2030,3,17,21,21080
2030,3,17,22,21604
2030,3,17,23,21365
2030,3,17,24,21150
2030,3,18,1,20544
2030,3,18,2,19919
2030,3,18,3,19350
2030,3,18,4,18916
2030,3,18,5,18598
2030,3,18,6,18428
2030,3,18,7,18392
2030,3,18,8,18514
2030,3,18,9,18805
2030,3,18,10,19122
2030,3,18,11,19396
2030,3,18,12,20109
2030,3,18,13,20273
2030,3,18,14,20420
2030,3,18,15,20270
2030,3,18,16,20571
2030,3,18,17,20367
2030,3,18,18,20327
2030,3,18,19,20257
2030,3,18,20,20353
2030,3,18,21,20763
2030,3,18,22,21265
2030,3,18,23,21105
2030,3,18,24,20777
2030,3,19,1,20251
2030,3,19,2,19560
2030,3,19,3,19254
2030,3,19,4,18733
2030,3,19,5,18408
2030,3,19,6,18305
2030,3,19,7,18267
2030,3,19,8,18282
2030,3,19,9,18476
2030,3,19,10,18715
2030,3,19,11,18780
2030,3,19,12,19127
2030,3,19,13,19319
2030,3,19,14,19295
2030,3,19,15,19487
2030,3,19,16,19357
2030,3,19,17,19372
2030,3,19,18,19349
2030,3,19,19,19417
2030,3,19,20,19738
2030,3,19,21,20265
2030,3,19,22,20784
2030,3,19,23,20864
2030,3,19,24,20648
2030,3,20,1,20149
2030,3,20,2,19436
2030,3,20,3,18994
2030,3,20,4,18658
2030,3,20,5,18365
2030,3,20,6,18291
2030,3,20,7,18299
2030,3,20,8,18444
2030,3,20,9,18781
2030,3,20,10,19399
2030,3,20,11,20159
2030,3,20,12,20883
2030,3,20,13,20950
2030,3,20,14,20833
2030,3,20,15,20627
2030,3,20,16,20633
2030,3,20,17,20811
2030,3,20,18,20734
2030,3,20,19,20835
2030,3,20,20,20895
2030,3,20,21,21040
2030,3,20,22,21457
2030,3,20,23,21281
2030,3,20,24,20937
2030,3,21,1,20429
2030,3,21,2,19777
2030,3,21,3,19315
2030,3,21,4,18910
2030,3,21,5,18608
2030,3,21,6,18480
2030,3,21,7,18467
2030,3,21,8,18626
2030,3,21,9,19229
2030,3,21,10,19741
2030,3,21,11,20289
2030,3,21,12,20986
2030,3,21,13,20937
2030,3,21,14,20902
2030,3,21,15,21033
2030,3,21,16,20900
2030,3,21,17,20940
2030,3,21,18,20701
2030,3,21,19,20894
2030,3,21,20,20973
2030,3,21,21,21396
2030,3,21,22,21726
2030,3,21,23,21533
2030,3,21,24,21175
2030,3,22,1,20742
2030,3,22,2,19994
2030,3,22,3,19369
2030,3,22,4,18946
2030,3,22,5,18766
2030,3,22,6,18623
2030,3,22,7,18660
2030,3,22,8,18672
2030,3,22,9,18989
2030,3,22,10,19827
2030,3,22,11,20361
2030,3,22,12,21154
2030,3,22,13,21255
2030,3,22,14,21083
2030,3,22,15,20781
2030,3,22,16,20893
2030,3,22,17,20812
2030,3,22,18,20893
2030,3,22,19,20913
2030,3,22,20,20982
2030,3,22,21,21248
2030,3,22,22,21681
2030,3,22,23,21615
2030,3,22,24,21496
2030,3,23,1,20806
2030,3,23,2,19943
2030,3,23,3,19440
2030,3,23,4,18961
2030,3,23,5,18741
2030,3,23,6,18608
2030,3,23,7,18632
2030,3,23,8,18755
2030,3,23,9,19107
2030,3,23,10,19827
2030,3,23,11,20459
2030,3,23,12,21001
2030,3,23,13,21058
2030,3,23,14,20892
2030,3,23,15,20668
2030,3,23,16,20700
2030,3,23,17,20764
2030,3,23,18,20699
2030,3,23,19,20770
2030,3,23,20,20834
2030,3,23,21,21138
2030,3,23,22,21661
2030,3,23,23,21650
2030,3,23,24,21354
2030,3,24,1,20623
2030,3,24,2,19912
2030,3,24,3,19341
2030,3,24,4,18961
2030,3,24,5,18660
2030,3,24,6,18583
2030,3,24,7,18623
2030,3,24,8,18685
2030,3,24,9,19000
2030,3,24,10,19569
2030,3,24,11,19840
2030,3,24,12,20354
2030,3,24,13,20231
2030,3,24,14,20143
2030,3,24,15,19874
2030,3,24,16,19724
2030,3,24,17,19874
2030,3,24,18,19734
2030,3,24,19,19888
2030,3,24,20,20069
2030,3,24,21,20376
2030,3,24,22,21056
2030,3,24,23,21067
2030,3,24,24,20766
2030,3,25,1,20154
2030,3,25,2,19593
2030,3,25,3,19187
2030,3,25,4,18760
2030,3,25,5,18521
2030,3,25,6,18362
2030,3,25,7,18259
2030,3,25,8,18410
2030,3,25,9,18514
2030,3,25,10,18886
2030,3,25,11,19017
2030,3,25,12,19417
2030,3,25,13,19533
2030,3,25,14,19607
2030,3,25,15,19540
2030,3,25,16,19343
2030,3,25,17,19374
2030,3,25,18,19428
2030,3,25,19,19529
2030,3,25,20,19582
2030,3,25,21,19937
2030,3,25,22,20613
2030,3,25,23,20609
2030,3,25,24,20382
2030,3,26,1,19791
2030,3,26,2,19302
2030,3,26,3,18891
2030,3,26,4,18413
2030,3,26,5,18052
2030,3,26,6,18052
2030,3,26,7,17851
2030,3,26,8,18073
2030,3,26,9,18076
2030,3,26,10,18315
2030,3,26,11,18428
2030,3,26,12,18783
2030,3,26,13,19060
2030,3,26,14,19128
2030,3,26,15,19049
2030,3,26,16,18983
2030,3,26,17,19092
2030,3,26,18,18768
2030,3,26,19,18945
2030,3,26,20,19043
2030,3,26,21,19305
2030,3,26,22,19592
2030,3,26,23,20319
2030,3,26,24,20492
2030,3,27,1,20000
2030,3,27,2,19400
2030,3,27,3,18893
2030,3,27,4,18479
2030,3,27,5,18094
2030,3,27,6,17733
2030,3,27,7,17733
2030,3,27,8,17945
2030,3,27,9,18463
2030,3,27,10,19118
2030,3,27,11,19595
2030,3,27,12,20434
2030,3,27,13,20770
2030,3,27,14,20578
2030,3,27,15,20130
2030,3,27,16,20100
2030,3,27,17,20225
2030,3,27,18,20147
2030,3,27,19,19937
2030,3,27,20,19840
2030,3,27,21,19954
2030,3,27,22,20058
2030,3,27,23,20735
2030,3,27,24,20810
2030,3,28,1,20262
2030,3,28,2,19481
2030,3,28,3,18949
2030,3,28,4,18519
2030,3,28,5,18169
2030,3,28,6,17822
2030,3,28,7,17955
2030,3,28,8,18084
2030,3,28,9,18514
2030,3,28,10,19198
2030,3,28,11,19675
2030,3,28,12,20109
2030,3,28,13,19940
2030,3,28,14,19665
2030,3,28,15,19582
2030,3,28,16,19437
2030,3,28,17,19568
2030,3,28,18,19484
2030,3,28,19,19361
2030,3,28,20,19455
2030,3,28,21,19596
2030,3,28,22,19815
2030,3,28,23,20329
2030,3,28,24,20790
2030,3,29,1,20212
2030,3,29,2,19465
2030,3,29,3,18931
2030,3,29,4,18571
2030,3,29,5,18156
2030,3,29,6,18014
2030,3,29,7,17948
2030,3,29,8,18100
2030,3,29,9,18509
2030,3,29,10,19137
2030,3,29,11,19617
2030,3,29,12,20073
2030,3,29,13,20301
2030,3,29,14,20095
2030,3,29,15,19866
2030,3,29,16,19654
2030,3,29,17,19640
2030,3,29,18,19536
2030,3,29,19,19422
2030,3,29,20,19384
2030,3,29,21,19536
2030,3,29,22,19821
2030,3,29,23,20375
2030,3,29,24,20554
2030,3,30,1,20125
2030,3,30,2,19290
2030,3,30,3,18786
2030,3,30,4,18292
2030,3,30,5,17949
2030,3,30,6,17609
2030,3,30,7,17563
2030,3,30,8,17671
2030,3,30,9,18304
2030,3,30,10,18934
2030,3,30,11,19340
2030,3,30,12,19619
2030,3,30,13,19430
2030,3,30,14,19299
2030,3,30,15,18961
2030,3,30,16,18890
2030,3,30,17,18915
2030,3,30,18,18794
2030,3,30,19,18772
2030,3,30,20,18890
2030,3,30,21,19076
2030,3,30,22,19326
2030,3,30,23,19943
2030,3,30,24,20139
2030,3,31,1,19602
2030,3,31,2,19109
2030,3,31,3,18533
2030,3,31,4,18029
2030,3,31,5,17286
2030,3,31,6,17071
2030,3,31,7,17121
2030,3,31,8,17451
2030,3,31,9,17922
2030,3,31,10,18750
2030,3,31,11,19077
2030,3,31,12,19629
2030,3,31,13,19666
2030,3,31,14,19580
2030,3,31,15,19383
2030,3,31,16,19349
2030,3,31,17,19367
2030,3,31,18,19303
2030,3,31,19,19255
2030,3,31,20,19269
2030,3,31,21,19521
2030,3,31,22,19583
2030,3,31,23,20035
2030,3,31,24,20137
2030,4,1,1,19674
2030,4,1,2,19083
2030,4,1,3,18543
2030,4,1,4,17992
2030,4,1,5,17531
2030,4,1,6,17325
2030,4,1,7,17223
2030,4,1,8,17486
2030,4,1,9,17682
2030,4,1,10,18125
2030,4,1,11,18622
2030,4,1,12,19092
2030,4,1,13,19350
2030,4,1,14,19448
2030,4,1,15,19273
2030,4,1,16,19151
2030,4,1,17,19129
2030,4,1,18,18993
2030,4,1,19,18913
2030,4,1,20,18951
2030,4,1,21,19165
2030,4,1,22,19314
2030,4,1,23,19864
2030,4,1,24,20125
2030,4,2,1,19652
2030,4,2,2,19080
2030,4,2,3,18659
2030,4,2,4,18052
2030,4,2,5,17553
2030,4,2,6,17428
2030,4,2,7,17224
2030,4,2,8,17380
2030,4,2,9,17635
2030,4,2,10,17830
2030,4,2,11,18174
2030,4,2,12,18644
2030,4,2,13,18921
2030,4,2,14,18985
2030,4,2,15,19000
2030,4,2,16,18951
2030,4,2,17,18921
2030,4,2,18,18916
2030,4,2,19,18917
2030,4,2,20,18968
2030,4,2,21,19164
2030,4,2,22,19306
2030,4,2,23,19822
2030,4,2,24,20180
2030,4,3,1,19734
2030,4,3,2,19067
2030,4,3,3,18672
2030,4,3,4,18113
2030,4,3,5,17569
2030,4,3,6,17370
2030,4,3,7,17292
2030,4,3,8,17633
2030,4,3,9,18170
2030,4,3,10,18912
2030,4,3,11,19402
2030,4,3,12,19958
2030,4,3,13,19808
2030,4,3,14,19683
2030,4,3,15,19482
2030,4,3,16,19497
2030,4,3,17,19651
2030,4,3,18,19408
2030,4,3,19,19341
2030,4,3,20,19414
2030,4,3,21,19501
2030,4,3,22,19611
2030,4,3,23,20105
2030,4,3,24,20300
2030,4,4,1,19778
2030,4,4,2,19044
2030,4,4,3,18682
2030,4,4,4,18054
2030,4,4,5,17712
2030,4,4,6,17481
2030,4,4,7,17276
2030,4,4,8,17460
2030,4,4,9,18254
2030,4,4,10,18760
2030,4,4,11,19321
2030,4,4,12,19855
2030,4,4,13,19855
2030,4,4,14,19716
2030,4,4,15,19501
2030,4,4,16,19593
2030,4,4,17,19448
2030,4,4,18,19412
2030,4,4,19,19440
2030,4,4,20,19564
2030,4,4,21,19700
2030,4,4,22,20079
2030,4,4,23,20403
2030,4,4,24,20482
2030,4,5,1,20069
2030,4,5,2,19339
2030,4,5,3,18808
2030,4,5,4,18270
2030,4,5,5,17718
2030,4,5,6,17623
2030,4,5,7,17547
2030,4,5,8,17612
2030,4,5,9,18226
2030,4,5,10,18832
2030,4,5,11,19422
2030,4,5,12,20035
2030,4,5,13,20130
2030,4,5,14,20023
2030,4,5,15,19895
2030,4,5,16,19729
2030,4,5,17,19819
2030,4,5,18,19654
2030,4,5,19,19564
2030,4,5,20,19439
2030,4,5,21,19675
2030,4,5,22,19694
2030,4,5,23,20041
2030,4,5,24,20289
2030,4,6,1,19792
2030,4,6,2,19207
2030,4,6,3,18671
2030,4,6,4,18275
2030,4,6,5,17881
2030,4,6,6,17640
2030,4,6,7,17528
2030,4,6,8,17799
2030,4,6,9,18283
2030,4,6,10,19010
2030,4,6,11,19489
2030,4,6,12,20025
2030,4,6,13,19977
2030,4,6,14,19826
2030,4,6,15,19755
2030,4,6,16,19698
2030,4,6,17,19670
2030,4,6,18,19527
2030,4,6,19,19471
2030,4,6,20,19400
2030,4,6,21,19629
2030,4,6,22,19797
2030,4,6,23,20286
2030,4,6,24,20607
2030,4,7,1,20133
2030,4,7,2,19410
2030,4,7,3,18865
2030,4,7,4,18312
2030,4,7,5,17926
2030,4,7,6,17820
2030,4,7,7,17711
2030,4,7,8,17813
2030,4,7,9,18439
2030,4,7,10,19054
2030,4,7,11,19421
2030,4,7,12,19844
2030,4,7,13,19872
2030,4,7,14,19580
2030,4,7,15,19552
2030,4,7,16,19409
2030,4,7,17,19457
2030,4,7,18,19352
2030,4,7,19,19221
2030,4,7,20,19234
2030,4,7,21,19370
2030,4,7,22,19584
2030,4,7,23,20026
2030,4,7,24,20525
2030,4,8,1,20092
